index,Participant No.,Scene No.,Text Cond.,Audio Cond.,ROI category,Saccade Count,Total Saccade Distance,Average Saccade Distance,Total Saccade Duration,Average Saccade Duration
701,exp_32,Scene1,On,On,Text,71,11.963698518438424,0.16850279603434398,16.480000000000018,0.23211267605633829
702,exp_32,Scene1,On,On,Urban,1,0.0,0.0,0.0,0.0
703,exp_32,Scene2,Off,Off,Culturual  Heritage,264,43.277926766797485,0.1639315407833238,51.16,0.1937878787878788
704,exp_32,Scene2,Off,Off,Nature,1,0.3780346280435167,0.3780346280435167,0.44000000000000483,0.44000000000000483
705,exp_32,Scene2,Off,Off,Tamed nature,10,5.180448400581122,0.5180448400581122,5.080000000000002,0.5080000000000002
706,exp_32,Scene3,Off,On,Culturual  Heritage,93,27.413321866792664,0.2947669017934695,29.639999999999954,0.31870967741935435
707,exp_32,Scene3,Off,On,Others,82,22.84190194222512,0.2785597797832332,28.59999999999997,0.3487804878048777
708,exp_32,Scene3,Off,On,Tamed nature,2,1.1963263251780993,0.5981631625890497,2.2800000000000034,1.1400000000000017
709,exp_32,Scene3,Off,On,Urban,5,1.669617178832036,0.3339234357664072,2.16,0.43200000000000005
710,exp_32,Scene4,On,Off,Culturual  Heritage,85,12.118784301566375,0.1425739329596044,13.739999999999993,0.16164705882352934
711,exp_32,Scene4,On,Off,Others,42,7.340607024830385,0.17477635773405678,8.24000000000003,0.19619047619047691
712,exp_32,Scene4,On,Off,Tamed nature,7,1.7958905353912302,0.25655579077017576,3.1799999999999926,0.45428571428571324
713,exp_32,Scene4,On,Off,Text,95,17.744168925414016,0.18678072553067385,18.019999999999982,0.1896842105263156
714,exp_32,Scene4,On,Off,Urban,21,8.051417694257204,0.38340084258367635,6.860000000000008,0.32666666666666705
715,exp_32,Scene5,Off,Off,Culturual  Heritage,152,19.182978386748772,0.12620380517597876,30.040000000000063,0.19763157894736882
716,exp_32,Scene5,Off,Off,Others,81,13.117089347826276,0.16193937466452193,23.43999999999999,0.2893827160493826
717,exp_32,Scene5,Off,Off,Urban,15,5.684091646541688,0.3789394431027792,7.640000000000011,0.5093333333333341
718,exp_32,Scene6,Off,On,Culturual  Heritage,212,50.566201206571755,0.23851981701213093,64.12000000000005,0.30245283018867947
719,exp_32,Scene6,Off,On,Tamed nature,3,0.8882772226871302,0.2960924075623767,1.1999999999999957,0.3999999999999986
720,exp_32,Scene7,On,Off,Culturual  Heritage,162,33.36152361104325,0.20593533093236577,37.49999999999997,0.23148148148148132
721,exp_32,Scene7,On,Off,Others,17,5.018009304870969,0.2951770179335864,6.5600000000000005,0.3858823529411765
722,exp_32,Scene7,On,Off,Text,50,10.077291892021378,0.20154583784042757,16.320000000000025,0.3264000000000005
723,exp_32,Scene8,On,On,Others,149,39.739335673435804,0.2667069508284282,34.22000000000007,0.2296644295302018
724,exp_32,Scene8,On,On,Tamed nature,1,0.4843340272993423,0.4843340272993423,0.5799999999999983,0.5799999999999983
725,exp_32,Scene8,On,On,Text,83,13.763430970443913,0.16582446952342064,19.08,0.22987951807228912
726,exp_32,Scene8,On,On,Urban,32,5.704220094313261,0.1782568779472894,7.720000000000013,0.2412500000000004
727,exp_33,Scene1,Off,Off,Culturual  Heritage,184,49.95227763017869,0.27147976972923205,51.99999999999995,0.28260869565217367
728,exp_33,Scene1,Off,Off,Others,10,2.8582793976384484,0.28582793976384485,3.5,0.35
729,exp_33,Scene1,Off,Off,Tamed nature,8,1.8820444935270366,0.23525556169087958,3.519999999999997,0.4399999999999996
730,exp_33,Scene1,Off,Off,Urban,22,4.833709544652284,0.21971407021146747,5.4799999999999836,0.24909090909090834
731,exp_33,Scene2,Off,On,Culturual  Heritage,205,50.663244006681026,0.24713777564234646,36.94000000000004,0.1801951219512197
732,exp_33,Scene2,Off,On,Nature,35,7.77254698616435,0.22207277103326714,13.100000000000012,0.3742857142857146
733,exp_33,Scene2,Off,On,Tamed nature,43,10.75303417245765,0.2500705621501779,8.620000000000001,0.2004651162790698
734,exp_33,Scene3,On,Off,Culturual  Heritage,29,10.422781512671335,0.35940625905763224,7.460000000000004,0.25724137931034496
735,exp_33,Scene3,On,Off,Others,47,8.573068298401617,0.18240570847663015,9.220000000000006,0.19617021276595759
736,exp_33,Scene3,On,Off,Tamed nature,8,3.4744933328956664,0.4343116666119583,3.3999999999999915,0.42499999999999893
737,exp_33,Scene3,On,Off,Text,125,26.41288694043465,0.2113030955234772,25.360000000000042,0.20288000000000034
738,exp_33,Scene3,On,Off,Urban,46,12.680981823248901,0.27567351789671524,11.080000000000034,0.24086956521739203
739,exp_33,Scene4,On,On,Culturual  Heritage,68,17.099661014103447,0.2514656031485801,15.560000000000011,0.22882352941176487
740,exp_33,Scene4,On,On,Others,26,6.071938748360594,0.2335361057061767,4.880000000000002,0.18769230769230777
741,exp_33,Scene4,On,On,Tamed nature,21,10.712623084651415,0.5101249087929245,8.260000000000034,0.3933333333333349
742,exp_33,Scene4,On,On,Text,98,26.189470380626776,0.26723949367986505,24.179999999999986,0.24673469387755087
743,exp_33,Scene4,On,On,Urban,21,7.667207305815395,0.3651051098007331,8.659999999999997,0.41238095238095224
744,exp_33,Scene5,Off,Off,Culturual  Heritage,154,25.661555903990756,0.16663347989604388,23.800000000000082,0.15454545454545507
745,exp_33,Scene5,Off,Off,Nature,7,2.6156947283525636,0.3736706754789377,4.76,0.6799999999999999
746,exp_33,Scene5,Off,Off,Others,62,12.489796204485451,0.2014483258787976,13.439999999999968,0.21677419354838656
747,exp_33,Scene5,Off,Off,Tamed nature,20,7.107751115733837,0.35538755578669184,6.279999999999992,0.3139999999999996
748,exp_33,Scene5,Off,Off,Urban,40,7.4391325954641045,0.1859783148866026,8.699999999999974,0.21749999999999936
749,exp_33,Scene6,Off,On,Culturual  Heritage,265,56.750419049608475,0.21415252471550367,49.09999999999998,0.18528301886792445
750,exp_33,Scene6,Off,On,Others,3,0.38790835887299235,0.12930278629099745,0.38000000000000256,0.1266666666666675
751,exp_33,Scene6,Off,On,Tamed nature,18,5.547905956744079,0.30821699759689325,6.679999999999974,0.37111111111110967
752,exp_33,Scene6,Off,On,Urban,5,1.0605197205871824,0.21210394411743647,2.920000000000016,0.5840000000000032
753,exp_33,Scene7,On,Off,Culturual  Heritage,109,24.2800592600325,0.22275283724800457,21.799999999999983,0.19999999999999984
754,exp_33,Scene7,On,Off,Others,22,2.8652090807634685,0.13023677639833947,4.380000000000006,0.19909090909090937
755,exp_33,Scene7,On,Off,Text,158,27.577334687022447,0.17454009295583828,27.039999999999885,0.1711392405063284
756,exp_33,Scene8,On,On,Others,66,21.860357273388146,0.33121753444527496,20.680000000000035,0.31333333333333385
757,exp_33,Scene8,On,On,Text,160,38.836074078226645,0.24272546298891653,33.14000000000004,0.20712500000000028
758,exp_33,Scene8,On,On,Urban,15,2.4942096670958724,0.16628064447305815,5.599999999999994,0.37333333333333296
759,exp_34,Scene1,On,On,Culturual  Heritage,62,13.686101837613036,0.2207435780260167,22.219999999999978,0.35838709677419317
760,exp_34,Scene1,On,On,Tamed nature,1,0.39287001667218124,0.39287001667218124,0.18000000000000682,0.18000000000000682
761,exp_34,Scene1,On,On,Text,141,27.61850232950511,0.19587590304613553,38.94000000000003,0.27617021276595766
762,exp_34,Scene1,On,On,Urban,3,1.7449075117829007,0.5816358372609669,4.180000000000007,1.3933333333333355
763,exp_34,Scene2,Off,Off,Culturual  Heritage,144,47.24221997672957,0.328070972060622,45.4,0.31527777777777777
764,exp_34,Scene2,Off,Off,Nature,12,6.258268832053735,0.5215224026711446,9.700000000000001,0.8083333333333335
765,exp_34,Scene2,Off,Off,Tamed nature,41,13.808332365807646,0.33678859428799135,15.65999999999997,0.3819512195121944
766,exp_34,Scene3,Off,On,Culturual  Heritage,203,47.86567980205254,0.23579152611848542,46.52000000000001,0.22916256157635473
767,exp_34,Scene3,Off,On,Others,16,3.677071454922162,0.22981696593263512,5.11999999999998,0.31999999999999873
768,exp_34,Scene3,Off,On,Tamed nature,10,1.6998275455152931,0.1699827545515293,2.66,0.266
769,exp_34,Scene3,Off,On,Urban,21,6.0835105901765045,0.28969098048459546,7.98,0.38
770,exp_34,Scene4,On,Off,Culturual  Heritage,9,2.3072974278932086,0.2563663808770232,4.300000000000001,0.47777777777777786
771,exp_34,Scene4,On,Off,Tamed nature,7,1.2820795552675468,0.1831542221810781,3.039999999999999,0.43428571428571416
772,exp_34,Scene4,On,Off,Text,260,46.225404386447046,0.17779001687095017,45.879999999999924,0.17646153846153817
773,exp_34,Scene4,On,Off,Urban,7,1.4268966670657903,0.2038423810093986,1.9000000000000021,0.27142857142857174
774,exp_34,Scene5,On,On,Culturual  Heritage,23,4.323561749581196,0.18798094563396503,9.5,0.41304347826086957
775,exp_34,Scene5,On,On,Others,38,8.889350721983867,0.23393028215747017,16.08000000000002,0.4231578947368426
776,exp_34,Scene5,On,On,Text,112,27.118318757100788,0.24212784604554274,42.37999999999999,0.37839285714285703
777,exp_34,Scene5,On,On,Urban,8,2.8651519900491724,0.35814399875614655,3.84,0.48
778,exp_34,Scene6,Off,Off,Culturual  Heritage,221,66.67474900347261,0.30169569684829234,60.619999999999955,0.27429864253393643
779,exp_34,Scene6,Off,Off,Others,1,0.35979888826954426,0.35979888826954426,1.0200000000000031,1.0200000000000031
780,exp_34,Scene6,Off,Off,Tamed nature,15,8.678728631940535,0.5785819087960357,7.100000000000019,0.4733333333333346
781,exp_34,Scene7,Off,On,Culturual  Heritage,345,78.21479654721502,0.22670955520931887,48.959999999999965,0.14191304347826078
782,exp_34,Scene7,Off,On,Nature,3,2.025630557792365,0.6752101859307883,2.019999999999996,0.673333333333332
783,exp_34,Scene7,Off,On,Tamed nature,3,1.279400051583274,0.4264666838610913,1.0600000000000005,0.3533333333333335
784,exp_34,Scene8,On,Off,Others,77,27.054238877547306,0.3513537516564585,25.600000000000065,0.3324675324675333
785,exp_34,Scene8,On,Off,Text,157,26.917094725723537,0.17144646322116902,31.540000000000024,0.20089171974522307
786,exp_34,Scene8,On,Off,Urban,10,3.8370299749117196,0.383702997491172,4.97999999999999,0.497999999999999
787,exp_35,Scene1,On,Off,Culturual  Heritage,242,18.09275844815376,0.0747634646617924,27.880000000000045,0.11520661157024813
788,exp_35,Scene1,On,Off,Others,2,0.10562725733015174,0.05281362866507587,0.3799999999999928,0.1899999999999964
789,exp_35,Scene1,On,Off,Tamed nature,3,0.15047053932884463,0.05015684644294821,0.4800000000000111,0.1600000000000037
790,exp_35,Scene1,On,Off,Text,75,3.1995005244647925,0.0426600069928639,5.080000000000037,0.06773333333333383
791,exp_35,Scene1,On,Off,Urban,27,2.814883203527046,0.10425493346396467,3.280000000000012,0.12148148148148191
792,exp_35,Scene2,On,On,Culturual  Heritage,85,24.16971057877354,0.2843495362208652,23.919999999999987,0.2814117647058822
793,exp_35,Scene2,On,On,Nature,8,2.917443934842242,0.36468049185528023,2.379999999999999,0.2974999999999999
794,exp_35,Scene2,On,On,Others,2,0.3275632070764636,0.1637816035382318,0.6199999999999903,0.30999999999999517
795,exp_35,Scene2,On,On,Tamed nature,14,4.039841617222381,0.28856011551588434,3.7000000000000046,0.2642857142857146
796,exp_35,Scene2,On,On,Text,147,25.66485203264792,0.17459083015406748,26.24000000000001,0.17850340136054427
797,exp_35,Scene3,Off,Off,Culturual  Heritage,70,26.497956802790622,0.37854224003986603,35.220000000000006,0.5031428571428572
798,exp_35,Scene3,Off,Off,Others,13,5.843674990622945,0.4495134608171496,9.600000000000001,0.7384615384615386
799,exp_35,Scene3,Off,Off,Tamed nature,18,9.397353191027248,0.5220751772792915,11.760000000000023,0.6533333333333347
800,exp_35,Scene3,Off,Off,Urban,36,13.150097038062018,0.36528047327950053,20.57999999999998,0.5716666666666661
801,exp_35,Scene4,Off,On,Culturual  Heritage,159,27.17059987872414,0.1708842759668185,29.640000000000068,0.18641509433962308
802,exp_35,Scene4,Off,On,Others,4,3.4505526289434725,0.8626381572358681,3.8000000000000043,0.9500000000000011
803,exp_35,Scene4,Off,On,Tamed nature,39,12.533963288250407,0.32138367405770274,18.62000000000001,0.47743589743589776
804,exp_35,Scene4,Off,On,Urban,32,9.358820934854787,0.2924631542142121,10.659999999999975,0.3331249999999992
805,exp_35,Scene5,On,Off,Culturual  Heritage,46,3.7770358607238053,0.0821094752331262,6.3199999999999505,0.137391304347825
806,exp_35,Scene5,On,Off,Nature,9,1.3603635694061442,0.1511515077117938,2.619999999999976,0.29111111111110843
807,exp_35,Scene5,On,Off,Others,37,1.9021807270862836,0.05141028992125091,3.400000000000013,0.09189189189189224
808,exp_35,Scene5,On,Off,Tamed nature,104,5.396362582728143,0.05188810175700138,9.940000000000024,0.09557692307692331
809,exp_35,Scene5,On,Off,Text,7,0.6983323016405073,0.09976175737721533,1.819999999999979,0.259999999999997
810,exp_35,Scene5,On,Off,Urban,110,10.040763015654674,0.09127966377867885,16.100000000000023,0.14636363636363656
811,exp_35,Scene6,On,On,Culturual  Heritage,57,16.057461510467974,0.2817098510608416,15.479999999999986,0.2715789473684208
812,exp_35,Scene6,On,On,Others,9,4.722344145762167,0.5247049050846853,4.219999999999967,0.4688888888888852
813,exp_35,Scene6,On,On,Tamed nature,3,1.1082331581797846,0.36941105272659486,1.1799999999999997,0.39333333333333326
814,exp_35,Scene6,On,On,Text,212,41.736063441715125,0.19686822378167512,34.97999999999992,0.16499999999999962
815,exp_35,Scene7,Off,Off,Culturual  Heritage,223,47.20245528798021,0.21167020308511303,58.11999999999997,0.26062780269058283
816,exp_35,Scene7,Off,Off,Nature,3,1.2455422857871188,0.4151807619290396,1.4000000000000021,0.4666666666666674
817,exp_35,Scene7,Off,Off,Others,6,2.344499398635795,0.39074989977263247,4.859999999999999,0.8099999999999999
818,exp_35,Scene7,Off,Off,Tamed nature,4,1.4162060066470237,0.3540515016617559,1.5600000000000023,0.39000000000000057
819,exp_35,Scene8,Off,On,Others,189,52.11626659222932,0.27574744228692766,42.51999999999998,0.22497354497354488
820,exp_35,Scene8,Off,On,Urban,54,8.159486718366413,0.1511016058956743,14.079999999999977,0.26074074074074033
821,exp_37,Scene1,On,Off,Culturual  Heritage,41,9.918138611089864,0.2419058197826796,22.719999999999995,0.5541463414634146
822,exp_37,Scene1,On,Off,Text,90,22.58098453993699,0.25089982822152207,46.68000000000005,0.5186666666666672
823,exp_37,Scene1,On,Off,Urban,3,0.22507733858024734,0.07502577952674912,0.6199999999999903,0.20666666666666345
824,exp_37,Scene2,On,On,Culturual  Heritage,27,10.545076365965743,0.39055838392465714,28.739999999999974,1.0644444444444434
825,exp_37,Scene2,On,On,Nature,1,0.5158325018840904,0.5158325018840904,1.18,1.18
826,exp_37,Scene2,On,On,Others,17,6.317300452350669,0.37160590896180407,7.0399999999999885,0.41411764705882287
827,exp_37,Scene2,On,On,Tamed nature,1,0.3829470067777003,0.3829470067777003,0.8399999999999963,0.8399999999999963
828,exp_37,Scene2,On,On,Text,80,22.155645147049047,0.27694556433811307,39.98000000000004,0.49975000000000047
829,exp_37,Scene3,Off,Off,Culturual  Heritage,55,11.433141807525503,0.2078753055913728,40.280000000000015,0.7323636363636367
830,exp_37,Scene3,Off,Off,Others,1,0.5645099644824704,0.5645099644824704,0.5,0.5
831,exp_37,Scene3,Off,Off,Tamed nature,7,6.637498919200977,0.9482141313144252,27.200000000000006,3.8857142857142866
832,exp_37,Scene3,Off,Off,Urban,11,6.642635294652772,0.6038759358775247,13.559999999999999,1.2327272727272727
833,exp_37,Scene4,Off,On,Culturual  Heritage,118,21.857693272407225,0.18523468874921378,40.58,0.3438983050847457
834,exp_37,Scene4,Off,On,Others,12,5.980087202690581,0.49834060022421506,11.780000000000019,0.9816666666666682
835,exp_37,Scene4,Off,On,Tamed nature,21,8.024362591810771,0.3821125043719415,10.459999999999996,0.49809523809523787
836,exp_37,Scene4,Off,On,Urban,12,7.5852676137165345,0.6321056344763779,8.68000000000001,0.7233333333333342
837,exp_37,Scene5,On,On,Culturual  Heritage,5,1.075273593654332,0.2150547187308664,0.5600000000000005,0.1120000000000001
838,exp_37,Scene5,On,On,Others,55,8.0970660528521,0.14721938277912908,19.59999999999996,0.3563636363636356
839,exp_37,Scene5,On,On,Tamed nature,1,0.23242454689640676,0.23242454689640676,0.2599999999999909,0.2599999999999909
840,exp_37,Scene5,On,On,Text,68,19.501902332917517,0.2867926813664341,48.81999999999995,0.7179411764705875
841,exp_37,Scene5,On,On,Urban,2,1.6889825393551665,0.8444912696775833,1.4000000000000057,0.7000000000000028
842,exp_37,Scene6,Off,Off,Culturual  Heritage,121,33.94441571168247,0.2805323612535741,70.71999999999993,0.5844628099173548
843,exp_37,Scene6,Off,Off,Tamed nature,3,1.4865700448372585,0.4955233482790862,2.6399999999999935,0.8799999999999978
844,exp_37,Scene6,Off,Off,Urban,3,1.3881509471060307,0.4627169823686769,2.0199999999999996,0.6733333333333332
845,exp_37,Scene7,Off,On,Culturual  Heritage,129,35.944491984917164,0.27863947275129586,57.88000000000004,0.4486821705426359
846,exp_37,Scene8,On,Off,Others,64,17.038149524193646,0.2662210863155257,31.079999999999988,0.4856249999999998
847,exp_37,Scene8,On,Off,Text,104,16.975076999727573,0.16322189422814976,39.00000000000002,0.3750000000000002
848,exp_37,Scene8,On,Off,Urban,9,0.91045844262827,0.1011620491809189,2.700000000000001,0.3000000000000001
849,exp_38,Scene1,Off,On,Culturual  Heritage,260,63.472829676696,0.2441262679872923,54.52000000000007,0.20969230769230796
850,exp_38,Scene1,Off,On,Others,1,1.0094526932947379,1.0094526932947379,0.5800000000000054,0.5800000000000054
851,exp_38,Scene1,Off,On,Tamed nature,4,1.9464886358810336,0.4866221589702584,1.6399999999999961,0.40999999999999903
852,exp_38,Scene1,Off,On,Urban,4,3.218695368142349,0.8046738420355872,3.2200000000000046,0.8050000000000012
853,exp_38,Scene2,On,Off,Culturual  Heritage,50,21.174529379620314,0.42349058759240626,19.42000000000005,0.388400000000001
854,exp_38,Scene2,On,Off,Nature,3,1.3962825101948977,0.46542750339829925,2.920000000000016,0.9733333333333386
855,exp_38,Scene2,On,Off,Others,4,1.9262026671972063,0.4815506667993016,2.7999999999999994,0.6999999999999998
856,exp_38,Scene2,On,Off,Tamed nature,9,3.99729330670045,0.44414370074449444,3.5200000000000227,0.39111111111111363
857,exp_38,Scene2,On,Off,Text,149,33.518111395140814,0.2249537677526229,36.66,0.2460402684563758
858,exp_38,Scene3,On,On,Culturual  Heritage,1,0.4038398816362742,0.4038398816362742,0.3600000000000012,0.3600000000000012
859,exp_38,Scene3,On,On,Others,9,2.7596168325951065,0.3066240925105674,4.740000000000005,0.5266666666666672
860,exp_38,Scene3,On,On,Tamed nature,4,3.6505838234272074,0.9126459558568019,4.620000000000008,1.155000000000002
861,exp_38,Scene3,On,On,Text,180,44.34155514300095,0.24634197301667196,47.780000000000065,0.2654444444444448
862,exp_38,Scene3,On,On,Urban,5,2.420912038682756,0.4841824077365512,3.8999999999999844,0.7799999999999969
863,exp_38,Scene4,Off,Off,Culturual  Heritage,72,19.441829294873486,0.27002540687324283,26.260000000000016,0.36472222222222245
864,exp_38,Scene4,Off,Off,Others,12,6.75136278546318,0.562613565455265,9.100000000000009,0.7583333333333341
865,exp_38,Scene4,Off,Off,Tamed nature,41,14.75543226619208,0.35988859185834343,26.50000000000008,0.6463414634146362
866,exp_38,Scene4,Off,Off,Urban,21,6.879995298846062,0.32761882375457435,13.900000000000013,0.6619047619047626
867,exp_38,Scene5,On,Off,Culturual  Heritage,44,10.481539045804114,0.23821679649554806,11.760000000000009,0.2672727272727275
868,exp_38,Scene5,On,Off,Nature,7,2.1917452069568437,0.31310645813669197,1.7199999999999953,0.24571428571428505
869,exp_38,Scene5,On,Off,Others,11,1.9749396547953335,0.1795399686177576,2.299999999999997,0.20909090909090883
870,exp_38,Scene5,On,Off,Tamed nature,7,3.332657584257622,0.47609394060823174,1.7999999999999972,0.25714285714285673
871,exp_38,Scene5,On,Off,Text,147,26.340179348748585,0.17918489352890193,29.059999999999935,0.19768707482993153
872,exp_38,Scene5,On,Off,Urban,23,12.281516819230701,0.5339789921404653,13.039999999999978,0.5669565217391295
873,exp_38,Scene6,On,On,Culturual  Heritage,15,8.444263658386166,0.5629509105590778,8.560000000000027,0.5706666666666684
874,exp_38,Scene6,On,On,Others,2,1.827118005897807,0.9135590029489035,3.26,1.63
875,exp_38,Scene6,On,On,Tamed nature,1,1.2446526503406483,1.2446526503406483,1.5600000000000023,1.5600000000000023
876,exp_38,Scene6,On,On,Text,153,46.288143758698546,0.3025368873117552,51.95999999999997,0.33960784313725473
877,exp_38,Scene6,On,On,Urban,1,1.598224643158777,1.598224643158777,5.280000000000001,5.280000000000001
878,exp_38,Scene7,Off,Off,Culturual  Heritage,150,44.51030148804796,0.29673534325365303,64.21999999999991,0.42813333333333276
879,exp_38,Scene7,Off,Off,Nature,8,1.118462322710887,0.13980779033886087,1.2399999999999984,0.1549999999999998
880,exp_38,Scene7,Off,Off,Others,3,4.281263057432676,1.427087685810892,6.080000000000002,2.0266666666666673
881,exp_38,Scene7,Off,Off,Urban,1,0.24047590315871567,0.24047590315871567,0.4000000000000057,0.4000000000000057
882,exp_38,Scene8,Off,On,Others,210,59.67190202268973,0.2841519143937606,53.0400000000001,0.25257142857142906
883,exp_38,Scene8,Off,On,Tamed nature,1,1.8285968637181895,1.8285968637181895,3.479999999999997,3.479999999999997
884,exp_38,Scene8,Off,On,Urban,20,5.9071387162920415,0.2953569358146021,9.240000000000006,0.4620000000000003
885,exp_39,Scene1,Off,Off,Culturual  Heritage,144,51.84760046777658,0.36005278102622623,67.84,0.47111111111111115
886,exp_39,Scene1,Off,Off,Others,3,1.284623226707491,0.42820774223583036,1.999999999999993,0.6666666666666643
887,exp_39,Scene1,Off,Off,Tamed nature,1,0.4359785086446349,0.4359785086446349,1.02,1.02
888,exp_39,Scene1,Off,Off,Urban,6,4.633899134098365,0.7723165223497275,5.280000000000001,0.8800000000000002
889,exp_39,Scene2,Off,On,Culturual  Heritage,115,28.785640307928386,0.2503099157211164,26.88000000000003,0.23373913043478287
890,exp_39,Scene2,Off,On,Nature,58,13.301052202495283,0.22932848624991867,16.300000000000004,0.28103448275862075
891,exp_39,Scene2,Off,On,Others,5,0.6715405431793485,0.1343081086358697,1.8199999999999994,0.3639999999999999
892,exp_39,Scene2,Off,On,Tamed nature,43,8.66375947151336,0.20148277840728746,10.140000000000011,0.23581395348837236
893,exp_39,Scene2,Off,On,Urban,5,1.0602707304117023,0.21205414608234047,1.860000000000003,0.3720000000000006
894,exp_39,Scene3,On,Off,Culturual  Heritage,32,15.207942201088356,0.4752481937840111,19.17999999999999,0.5993749999999997
895,exp_39,Scene3,On,Off,Others,30,11.81758521056418,0.393919507018806,16.459999999999997,0.5486666666666665
896,exp_39,Scene3,On,Off,Tamed nature,12,3.693584857174355,0.3077987380978629,7.879999999999992,0.656666666666666
897,exp_39,Scene3,On,Off,Text,59,11.035221659359616,0.1870376552433833,20.639999999999976,0.34983050847457586
898,exp_39,Scene3,On,Off,Urban,31,10.035159579908877,0.32371482515835087,10.000000000000021,0.32258064516129104
899,exp_39,Scene4,On,On,Culturual  Heritage,97,7.738088342280276,0.07977410662144614,12.840000000000014,0.1323711340206187
900,exp_39,Scene4,On,On,Others,25,4.605228505508662,0.18420914022034648,7.03999999999996,0.2815999999999984
901,exp_39,Scene4,On,On,Tamed nature,50,11.883392624033007,0.23766785248066014,13.25999999999999,0.26519999999999977
902,exp_39,Scene4,On,On,Text,97,16.435544427469377,0.16943860234504513,22.200000000000017,0.22886597938144349
903,exp_39,Scene4,On,On,Urban,16,5.907184907025595,0.3691990566890997,7.460000000000036,0.4662500000000023
904,exp_39,Scene5,Off,On,Culturual  Heritage,71,14.707598618692442,0.20714927631961186,17.76000000000002,0.25014084507042283
905,exp_39,Scene5,Off,On,Nature,14,5.4036515458077785,0.38597511041484134,8.040000000000003,0.5742857142857145
906,exp_39,Scene5,Off,On,Others,41,7.418932404374511,0.18094957083840268,7.579999999999998,0.18487804878048777
907,exp_39,Scene5,Off,On,Tamed nature,35,8.773788688702666,0.2506796768200762,9.54000000000001,0.27257142857142885
908,exp_39,Scene5,Off,On,Urban,73,17.308695790588388,0.23710542178888203,21.399999999999984,0.29315068493150664
909,exp_39,Scene6,On,Off,Culturual  Heritage,60,16.70369591042599,0.2783949318404331,17.080000000000048,0.28466666666666746
910,exp_39,Scene6,On,Off,Others,65,14.376851636024158,0.22118233286191014,18.69999999999998,0.2876923076923074
911,exp_39,Scene6,On,Off,Tamed nature,1,0.8330794139816444,0.8330794139816444,1.1999999999999957,1.1999999999999957
912,exp_39,Scene6,On,Off,Text,103,19.826295902155465,0.1924883097296647,24.379999999999974,0.23669902912621335
913,exp_39,Scene6,On,Off,Urban,6,2.531173913726818,0.4218623189544697,3.199999999999992,0.533333333333332
914,exp_39,Scene7,On,On,Culturual  Heritage,75,18.967427981222745,0.2528990397496366,22.960000000000008,0.3061333333333334
915,exp_39,Scene7,On,On,Nature,1,0.7291103963049766,0.7291103963049766,1.6999999999999957,1.6999999999999957
916,exp_39,Scene7,On,On,Others,47,10.661610454627864,0.22684277563038008,13.980000000000036,0.29744680851063904
917,exp_39,Scene7,On,On,Text,99,16.232311489623918,0.1639627423194335,27.719999999999978,0.27999999999999975
918,exp_39,Scene8,Off,Off,Others,216,51.866392218395085,0.24012218619627354,67.16000000000004,0.3109259259259261
919,exp_39,Scene8,Off,Off,Tamed nature,1,0.6042113951259112,0.6042113951259112,0.9200000000000017,0.9200000000000017
920,exp_4,Scene1,Off,On,Culturual  Heritage,265,48.93299570263717,0.18465281397221575,37.9999999999999,0.14339622641509397
921,exp_4,Scene1,Off,On,Tamed nature,9,1.9502491884068516,0.21669435426742795,2.379999999999992,0.26444444444444354
922,exp_4,Scene1,Off,On,Urban,36,7.3463845666626675,0.20406623796285187,8.239999999999991,0.22888888888888864
923,exp_4,Scene2,On,Off,Culturual  Heritage,58,10.844706793263573,0.18697770333213057,7.980000000000011,0.1375862068965519
924,exp_4,Scene2,On,Off,Nature,2,1.5027741119948486,0.7513870559974243,0.9200000000000017,0.46000000000000085
925,exp_4,Scene2,On,Off,Tamed nature,5,1.1797775381293396,0.23595550762586792,0.7600000000000051,0.15200000000000102
926,exp_4,Scene2,On,Off,Text,236,24.327939733599504,0.10308449039660807,29.460000000000043,0.12483050847457645
927,exp_4,Scene3,On,On,Culturual  Heritage,14,5.954852884015864,0.4253466345725617,3.3000000000000167,0.2357142857142869
928,exp_4,Scene3,On,On,Others,3,1.180194764820043,0.39339825494001435,0.7599999999999909,0.2533333333333303
929,exp_4,Scene3,On,On,Tamed nature,33,3.256497478019357,0.09868174175816233,4.719999999999992,0.14303030303030279
930,exp_4,Scene3,On,On,Text,263,26.838503809619105,0.10204754300235401,34.81999999999998,0.13239543726235734
931,exp_4,Scene3,On,On,Urban,19,3.8331454271389678,0.20174449616520884,4.500000000000016,0.23684210526315874
932,exp_4,Scene4,Off,Off,Culturual  Heritage,165,25.55341964382649,0.1548692099625848,21.74000000000005,0.13175757575757607
933,exp_4,Scene4,Off,Off,Others,28,5.491096566492687,0.1961105916604531,4.6599999999999895,0.16642857142857106
934,exp_4,Scene4,Off,Off,Tamed nature,71,17.0858802435683,0.24064620061363803,13.999999999999968,0.19718309859154884
935,exp_4,Scene4,Off,Off,Urban,56,14.750587104179658,0.26340334114606534,10.66000000000003,0.1903571428571434
936,exp_4,Scene5,Off,On,Culturual  Heritage,81,13.794191612353469,0.17029866188090703,25.57999999999999,0.31580246913580234
937,exp_4,Scene5,Off,On,Nature,3,1.1861600934194871,0.3953866978064957,2.160000000000011,0.7200000000000036
938,exp_4,Scene5,Off,On,Others,8,1.6937838946682395,0.21172298683352994,3.4599999999999937,0.4324999999999992
