user,followers_count,friends_count,retweet_count,favorite_count,text
Mahendr50636011,22,71,0,0,@Human64299240 @BJP4Delhi @narendramodi Kuchh log aise hote hain jinko Israel vaccine hi chahiye
rshanes53,234,1043,0,3,@JudyLibocrat @crzyfkinworld The problem there is Biden being afraid to have a vaccine passport. Israel did that an… https://t.co/n5MCmSFxTy
rshanes53,234,1043,0,3,@JudyLibocrat @crzyfkinworld The problem there is Biden being afraid to have a vaccine passport. Israel did that an… https://t.co/zB7aVarvvc
medicalfreed0m,2655,796,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/apsp9jYQ23"
amirashee53,280,153,13,0,RT @Thimarafushi: Israel ge vaccine beynun kuraane Dhivehin neh noolheyne.. Israel ge vaccine Dhivehin beynun nukurumah govaalan.
dhagandey,2207,1914,13,0,RT @Thimarafushi: Israel ge vaccine beynun kuraane Dhivehin neh noolheyne.. Israel ge vaccine Dhivehin beynun nukurumah govaalan.
RyanHen39620181,149,891,0,0,@Grumpynorniron @CiaranNB @mlchealth @setrust i have read &amp; a recent report from Israel (of all places) finds natur… https://t.co/TygTlBE9g0
TobyBerry6325,35083,35063,0,0,"@laurielew1966 @AuntieMimi99 On Feb. 9, Israeli Prime Minister Benjamin Netanyahu said more than 97% of COVID-relat… https://t.co/S2ckoui0H2"
DawnBarnard17,55,33,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
TobyBerry6325,35083,35063,0,1,@laurielew1966 No- the misinformation was that Covid19 vaccine killed them. Let me find the accurate info for you.… https://t.co/nFk7aOk0cQ
jdevans141,86,1657,0,1,@ganeshran @PaulBrandITV Case numbers haven’t increased in Israel. It didn’t need to be like this. We just needed t… https://t.co/8XE1EC2Opl
PernilleMiller,321,916,0,0,"""Biolyse in Canada, Incepta in Bangladesh, Teva in Israel and Bavarian Nordic in Denmark have all asked to assist i… https://t.co/s2k7wPzCJa"
SciManDan,11356,267,0,0,@BreakingTheNew @mattletiss7 Also The Lancet. Clear data from Israel showing that the vaccine IS effective at reduc… https://t.co/StS0BEodSR
WillemSas,1003,235,0,0,"@pietercleppe UK toch ook:

https://t.co/49naY0z7nK

Beter 'onderhandelen' betekent dus dat EU even protectionistis… https://t.co/FiSjnLpOzt"
JohnnieFreedom1,217,729,3,0,RT @Eliezer99950105: Summary of the Israeli People's Committee's database regarding adverse events related to the covid-19 vaccine in Israe…
ish_michelle,249,463,0,0,"Even in vaccine-obsessed Israel, researchers from Tel Aviv University concluded that their research ""puts into ques… https://t.co/EPxVdQYEX9"
MrWibble4,23,171,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
N4S1RJ4M,5,19,0,0,@Yrs_Truly @thebashaherself Most of the covid vaccine used in Israel is from Pfizer. 2 scientists who made this vac… https://t.co/cYR0VNZRdJ
LFoyle,30,335,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
faosiemo,1141,1288,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/KGyDgeWoW5"
Lame_Israel,1215,996,11,0,RT @keyofamyjor: gets the vaccine specifically for the infertility
SMMgirl,9748,7667,3,0,RT @Eliezer99950105: Summary of the Israeli People's Committee's database regarding adverse events related to the covid-19 vaccine in Israe…
fallgirl01,74,235,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
Eliezer99950105,68,80,3,7,Summary of the Israeli People's Committee's database regarding adverse events related to the covid-19 vaccine in Is… https://t.co/r5CKTH7mwH
hussain_niyax,594,1298,13,0,RT @Thimarafushi: Israel ge vaccine beynun kuraane Dhivehin neh noolheyne.. Israel ge vaccine Dhivehin beynun nukurumah govaalan.
DorothyBeach,2995,1841,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
isham1860,2,26,0,0,"@GovMikeHuckabee @Israel @IsraeliPM But Gov, you are way to hard on Uncle Joe. He just announced free Uber rides to… https://t.co/Oibfqj931L"
pivatack,157,531,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
4est2J,3080,3741,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
lilahass,3369,2762,0,1,"Meanwhile, Israel has been internationally lauded for the vaccination efforts while Palestinians - who rely on its… https://t.co/p8ebc0UG3e"
AppliedNeuro,289,224,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
surfeitndearth,883,851,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
viralvideovlogs,6603,4586,1,0,RT @GazStationSushi: Israel Palestine Jerusalem Gaza Netanyahu rockets #BLM #COVID19 #coronavirus Biden vaccine #Covid_19 Boebert GOP GQP Q…
GazStationSushi,4130,4967,1,1,Israel Palestine Jerusalem Gaza Netanyahu rockets #BLM #COVID19 #coronavirus Biden vaccine #Covid_19 Boebert GOP GQ… https://t.co/zLNOM4BiH0
Shubham43766535,103,146,1,0,"RT @Shubham43766535: #Israel की #vaccine पूरी दुनिया को 
#आतंकवाद से मुक्ति दिला सकती हैं।
👍👍
#Israel 
#SupportIsrael 
@PMOIndia 
@narendra…"
Shubham43766535,103,146,1,1,"#Israel की #vaccine पूरी दुनिया को 
#आतंकवाद से मुक्ति दिला सकती हैं।
👍👍
#Israel 
#SupportIsrael 
@PMOIndia 
@narendramodi 
@PuspendraTweet"
AZRed65,4261,4310,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
sssosoft,44,41,6,0,RT @1eternalsage: The US clearly supports genocide as evidenced with this experimental vaccine and support of Israel
Akumar57181579,6,66,0,0,@Nargis_Ansari74 Bil me to tumhare abbu #jaan bhai #Jaan chhupte hain ...fir bhi pele jaate hain..😀😀 kabhi Indian a… https://t.co/EqLhROj9bD
BarbariFarag,170,792,1,0,RT @Raj_collage: It's not lost on me that I have the PRIVILEGE of getting to book my first vaccine dose tomorrow while Israel continues to…
khoshakhlag,227,689,0,0,@wittgenstein78 @LeylaRostami how did Israel get the vaccine first and why Israel did not give the vaccine to pales… https://t.co/0JkQltxIVL
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/Z8yGrh9EMw"
GraingerMarcos,235,228,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
FPennest,498,1245,1,0,"RT @FPennest: 58 Thousand people have been displaced, Israel has bombed the Vaccine site for the Covid.. Sanctions!
Sanctions on Israel now…"
FPennest,498,1245,1,0,"58 Thousand people have been displaced, Israel has bombed the Vaccine site for the Covid.. Sanctions!
Sanctions on Israel now!!!"
annejones6060,231,152,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/NlR1uJBNoK"
AuFishy,1033,2994,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Nasso_Israel,170,142,81,0,"RT @SizweLo: IMPORTANT: YOU SHOULD NOT take the Pfizer COVID-19 vaccine if you are allergic to any of the following:
- (4-hydroxybutyl)azan…"
arizonageri,4061,4190,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
vikashvermabjp,897,1832,0,0,"Israel vaccine all over the world Can get rid of ""Terrorism"" ..!

@IDF @IsraeliPM 

#IndiaStandWithIsrael"
AD33412,23,113,0,2,@bruce_arthur Saw an article that I now can't find that Israel's orthodox population has high vaccine hesitancy tha… https://t.co/DrmRLgewSy
viaalexiss,951,878,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
nothappynat,246,601,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
jfeilders,281,78,2,0,RT @BarbaraRKay: So much for valiant little Norway of Atlantic Crossing: https://t.co/E4KuW06Gxt
jillybeangibson,1711,2846,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
TomPaineToday,5561,1534,0,0,Trending Now: #After | #Israel | #Biden | #Gaza | #Covid | #Who | #Vaccine | #Report | #Israeli | #Violence via https://t.co/wooaMBbZWW
geordiejjr,2635,4984,0,1,"@ians_robots @AmosDuveen @Gristle @jonlis1 The Palestinians didn't even ask Israel, apparently: https://t.co/duCTVkTeh4"
thejournal_ie,667259,738,0,1,Woman goes on trial for murder of three children in Dublin; Taoiseach critical of Israel's response to Gaza conflic… https://t.co/0LEkBCfiKF
sheilashin5,600,877,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
mamsk92855439,2,111,0,5,@JeanCoic @dars_helene @pierrejovanovic @BillGates Et du coup le fait que israel soit le pays le plus vaccine du monde ?...
StocktraderTo,115,386,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JDcapital16,88,379,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
chantaleplante,348,220,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
swani741,199,1042,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Maaix4,386,186,32,0,"RT @UmarNaseerMV: On behalf of DNA, I call on the government to reject covid vaccine from Israel. Denying this right to Palestinians &amp; send…"
jacquel11956817,846,888,738,0,RT @eid_bassem: I am a Palestinian and I was vaccinated in #Israel. Groups like @jvplive and @BDSmovement are saying that Israel only vacci…
treego14,120,70,0,0,@gnomeicide There was nothing in that article regarding Israel.  The stats on this so-called vaccine are very much… https://t.co/USjxSuAf5A
RenuRaw52744459,15,33,62,0,RT @vikassinghSrAdv: # Israel government bought vaccine at double the price and justified it by saying that the extra money can be recovere…
lachdochmal,175,440,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
MadsSSRJeevi,175,397,0,1,@VarshuuS And only Israel has a vaccine for this variant 😂😂
TeddyEckerod,414,1440,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
ish_michelle,249,463,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
ekateri27725690,5,13,6,0,RT @1eternalsage: The US clearly supports genocide as evidenced with this experimental vaccine and support of Israel
yhn,17617,329,0,0,"7 Things: The end of the legislative session is here, a few Alabama Democrats hate Israel, CDC vaccine guidance is… https://t.co/T3jkoqO1F3"
JC26719401,35,155,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Two9Trading,39,198,0,1,"@MSGCapital @EVSCBT @CDCgov Well when the first article you “google” comes up disputing what you are saying, I am n… https://t.co/bBUrebygs0"
NuffNonsense,142,335,0,0,"@Abundan82574892 @jeffreyatucker Just FYI:

https://t.co/ycwwyTrbRL

Forbes claims Israel was the exception but tha… https://t.co/Nh7z7Xz8WD"
_RIP_LREM,1518,3081,738,0,RT @eid_bassem: I am a Palestinian and I was vaccinated in #Israel. Groups like @jvplive and @BDSmovement are saying that Israel only vacci…
skrossa,1735,4511,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
HomeopathyWomen,1455,137,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/0rBouF1je5"
kmorgan24,835,2163,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
IntegralDeFluxo,289,438,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
TheDuggerD,1250,1375,2,0,RT @BarbaraRKay: So much for valiant little Norway of Atlantic Crossing: https://t.co/E4KuW06Gxt
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/VjdMjmnEmW"
comradereus,481,936,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
EllaWeggen,1746,1837,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
eduzanete,851,257,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
slkpca,1201,1188,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
mvermi,985,2863,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
shybutforceful,431,1624,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline. NYC https://t.co/6DBElziq8f"
Rebecca94413105,95,400,6,0,RT @SaraHaboubi1: https://t.co/slLMoYuEbB
HowardJohn1986,297,344,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
emilywigens,1566,3368,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
DarlasDating,154,132,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
frLarousse2,2994,3624,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
_vikash_kr_,30,289,0,0,Then suddenly these people turn into health consultant and start writing about vaccine diplomacy in the country and… https://t.co/gDTs0Ivg3T
